Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4022","Riboflavin supply","2016","2016","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4022","Riboflavin supply","2017","2017","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4022","Riboflavin supply","2018","2018","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4022","Riboflavin supply","2019","2019","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4022","Riboflavin supply","2020","2020","6209","Value","mg/cap/d","0.03","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4022","Riboflavin supply","2021","2021","6209","Value","mg/cap/d","0.03","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2010","2010","6209","Value","mg/cap/d","14","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2011","2011","6209","Value","mg/cap/d","14","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2012","2012","6209","Value","mg/cap/d","14","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2013","2013","6209","Value","mg/cap/d","15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2014","2014","6209","Value","mg/cap/d","14","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2015","2015","6209","Value","mg/cap/d","14","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2016","2016","6209","Value","mg/cap/d","14","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2017","2017","6209","Value","mg/cap/d","15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2018","2018","6209","Value","mg/cap/d","15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2019","2019","6209","Value","mg/cap/d","15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2020","2020","6209","Value","mg/cap/d","17","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2021","2021","6209","Value","mg/cap/d","16","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2010","2010","6123","Value","g/cap/d","2.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2011","2011","6123","Value","g/cap/d","1.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2012","2012","6123","Value","g/cap/d","1.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2013","2013","6123","Value","g/cap/d","1.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2014","2014","6123","Value","g/cap/d","1.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2015","2015","6123","Value","g/cap/d","1.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2016","2016","6123","Value","g/cap/d","1.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2017","2017","6123","Value","g/cap/d","1.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2018","2018","6123","Value","g/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2019","2019","6123","Value","g/cap/d","1.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2020","2020","6123","Value","g/cap/d","2.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2021","2021","6123","Value","g/cap/d","2.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2010","2010","6123","Value","g/cap/d","1.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2011","2011","6123","Value","g/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2012","2012","6123","Value","g/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2013","2013","6123","Value","g/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2014","2014","6123","Value","g/cap/d","1.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2015","2015","6123","Value","g/cap/d","1.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2016","2016","6123","Value","g/cap/d","1.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2017","2017","6123","Value","g/cap/d","1.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2018","2018","6123","Value","g/cap/d","1.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2019","2019","6123","Value","g/cap/d","1.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2020","2020","6123","Value","g/cap/d","2.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2021","2021","6123","Value","g/cap/d","2.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2010","2010","6123","Value","g/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2011","2011","6123","Value","g/cap/d","3.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2012","2012","6123","Value","g/cap/d","3.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2013","2013","6123","Value","g/cap/d","2.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2014","2014","6123","Value","g/cap/d","3.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2015","2015","6123","Value","g/cap/d","2.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2016","2016","6123","Value","g/cap/d","2.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2017","2017","6123","Value","g/cap/d","2.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2018","2018","6123","Value","g/cap/d","2.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2019","2019","6123","Value","g/cap/d","2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2020","2020","6123","Value","g/cap/d","2.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2021","2021","6123","Value","g/cap/d","2.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2010","2010","6123","Value","g/cap/d","1.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2011","2011","6123","Value","g/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2012","2012","6123","Value","g/cap/d","1.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2013","2013","6123","Value","g/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2014","2014","6123","Value","g/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2015","2015","6123","Value","g/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2016","2016","6123","Value","g/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2017","2017","6123","Value","g/cap/d","0.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2018","2018","6123","Value","g/cap/d","0.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2019","2019","6123","Value","g/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2020","2020","6123","Value","g/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2021","2021","6123","Value","g/cap/d","1.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2010","2010","6128","Value","kcal/cap/d","40","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2011","2011","6128","Value","kcal/cap/d","33","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2012","2012","6128","Value","kcal/cap/d","34","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2013","2013","6128","Value","kcal/cap/d","34","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2014","2014","6128","Value","kcal/cap/d","35","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2015","2015","6128","Value","kcal/cap/d","30","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2016","2016","6128","Value","kcal/cap/d","31","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2017","2017","6128","Value","kcal/cap/d","30","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2018","2018","6128","Value","kcal/cap/d","27","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2019","2019","6128","Value","kcal/cap/d","31","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2020","2020","6128","Value","kcal/cap/d","42","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2021","2021","6128","Value","kcal/cap/d","43","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2010","2010","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2011","2011","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2012","2012","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2013","2013","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2014","2014","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2015","2015","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2016","2016","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2017","2017","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2018","2018","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2019","2019","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2020","2020","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2021","2021","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2010","2010","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2011","2011","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2012","2012","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2013","2013","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2014","2014","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2015","2015","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2016","2016","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2017","2017","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2018","2018","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2019","2019","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2020","2020","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2021","2021","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2010","2010","6209","Value","mg/cap/d","15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2011","2011","6209","Value","mg/cap/d","9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2012","2012","6209","Value","mg/cap/d","8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2013","2013","6209","Value","mg/cap/d","8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2014","2014","6209","Value","mg/cap/d","9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2015","2015","6209","Value","mg/cap/d","8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2016","2016","6209","Value","mg/cap/d","6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2017","2017","6209","Value","mg/cap/d","6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2018","2018","6209","Value","mg/cap/d","6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2019","2019","6209","Value","mg/cap/d","8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2020","2020","6209","Value","mg/cap/d","9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2021","2021","6209","Value","mg/cap/d","10","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2010","2010","6209","Value","mg/cap/d","0.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2011","2011","6209","Value","mg/cap/d","0.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2012","2012","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2013","2013","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2014","2014","6209","Value","mg/cap/d","0.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2015","2015","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2016","2016","6209","Value","mg/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2017","2017","6209","Value","mg/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2018","2018","6209","Value","mg/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2019","2019","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2020","2020","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2021","2021","6209","Value","mg/cap/d","0.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2010","2010","6209","Value","mg/cap/d","0.37","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2011","2011","6209","Value","mg/cap/d","0.27","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2012","2012","6209","Value","mg/cap/d","0.26","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2013","2013","6209","Value","mg/cap/d","0.25","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2014","2014","6209","Value","mg/cap/d","0.27","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2015","2015","6209","Value","mg/cap/d","0.23","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2016","2016","6209","Value","mg/cap/d","0.22","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2017","2017","6209","Value","mg/cap/d","0.21","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2018","2018","6209","Value","mg/cap/d","0.19","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2019","2019","6209","Value","mg/cap/d","0.23","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2020","2020","6209","Value","mg/cap/d","0.29","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2021","2021","6209","Value","mg/cap/d","0.31","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2010","2010","6209","Value","mg/cap/d","19","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2011","2011","6209","Value","mg/cap/d","14","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2012","2012","6209","Value","mg/cap/d","13","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2013","2013","6209","Value","mg/cap/d","13","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2014","2014","6209","Value","mg/cap/d","14","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2015","2015","6209","Value","mg/cap/d","12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2016","2016","6209","Value","mg/cap/d","11","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2017","2017","6209","Value","mg/cap/d","11","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2018","2018","6209","Value","mg/cap/d","10","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2019","2019","6209","Value","mg/cap/d","12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2020","2020","6209","Value","mg/cap/d","16","E","Estimated value",""
